RUN	com.testingexcellence.simulations.CreateSimulation	createsimulation	1559220230744	 	3.1.2
REQUEST	14		Conector IMS HttpCode 422 Redirect 1	1559220241561	1559220244687	KO	status.find.is(422), but actually found 200
REQUEST	18		Conector IMS HttpCode 400 Redirect 1	1559220241941	1559220244763	OK	 
REQUEST	61		Conector IMS HttpCode 200 Redirect 1	1559220241943	1559220244870	OK	 
REQUEST	60		Conector IMS HttpCode 400	1559220243503	1559220245126	OK	 
REQUEST	20		Conector IMS HttpCode 200	1559220243436	1559220245208	OK	 
REQUEST	62		Conector IMS HttpCode 200	1559220243438	1559220245223	OK	 
REQUEST	6		Conector IMS HttpCode 200	1559220243478	1559220245254	OK	 
REQUEST	26		Conector IMS HttpCode 400 Redirect 1	1559220242692	1559220245284	OK	 
REQUEST	52		Conector IMS HttpCode 200	1559220243496	1559220245290	OK	 
REQUEST	75		Conector IMS HttpCode 400	1559220243507	1559220245297	OK	 
REQUEST	99		Conector IMS HttpCode 400	1559220243494	1559220245300	OK	 
REQUEST	54		Conector IMS HttpCode 400	1559220243501	1559220245302	OK	 
REQUEST	38		Conector IMS HttpCode 400	1559220243488	1559220245340	OK	 
REQUEST	50		Conector IMS HttpCode 400 Redirect 1	1559220242689	1559220245358	OK	 
REQUEST	74		Conector IMS HttpCode 200	1559220243717	1559220245411	OK	 
REQUEST	19		Conector IMS HttpCode 400	1559220243711	1559220245466	OK	 
REQUEST	82		Conector IMS HttpCode 400 Redirect 1	1559220242691	1559220245489	OK	 
REQUEST	12		Conector IMS HttpCode 400	1559220243740	1559220245491	OK	 
REQUEST	91		Conector IMS HttpCode 400	1559220243903	1559220245615	OK	 
REQUEST	31		Conector IMS HttpCode 200 Redirect 1	1559220243547	1559220245714	OK	 
REQUEST	3		Conector IMS HttpCode 400	1559220244458	1559220245955	OK	 
REQUEST	30		Conector IMS HttpCode 400	1559220244469	1559220245962	OK	 
REQUEST	34		Conector IMS HttpCode 400	1559220244486	1559220245989	OK	 
REQUEST	22		Conector IMS HttpCode 400	1559220244433	1559220246022	OK	 
REQUEST	41		Conector IMS HttpCode 400	1559220244444	1559220246024	OK	 
REQUEST	46		Conector IMS HttpCode 400 Redirect 1	1559220243839	1559220246026	OK	 
REQUEST	94		Conector IMS HttpCode 200	1559220244446	1559220246028	OK	 
REQUEST	69		Conector IMS HttpCode 400	1559220244447	1559220246033	OK	 
REQUEST	11		Conector IMS HttpCode 400	1559220244462	1559220246047	OK	 
REQUEST	88		Conector IMS HttpCode 200 Redirect 1	1559220243872	1559220246066	OK	 
REQUEST	28		Conector IMS HttpCode 400 Redirect 1	1559220243880	1559220246073	OK	 
REQUEST	27		Conector IMS HttpCode 200 Redirect 1	1559220243831	1559220246094	OK	 
REQUEST	35		Conector IMS HttpCode 200	1559220244472	1559220246113	OK	 
REQUEST	86		Conector IMS HttpCode 200	1559220244559	1559220246118	OK	 
REQUEST	63		Conector IMS HttpCode 200	1559220244574	1559220246128	OK	 
REQUEST	56		Conector IMS HttpCode 200 Redirect 1	1559220243868	1559220246137	OK	 
REQUEST	66		Conector IMS HttpCode 200	1559220244578	1559220246142	OK	 
REQUEST	67		Conector IMS HttpCode 400 Redirect 1	1559220243829	1559220246179	OK	 
REQUEST	8		Conector IMS HttpCode 400	1559220244683	1559220246261	OK	 
REQUEST	14		Conector IMS HttpCode 400	1559220244688	1559220246263	OK	 
REQUEST	42		Conector IMS HttpCode 400 Redirect 1	1559220243862	1559220246278	OK	 
REQUEST	18		Conector IMS HttpCode 400	1559220244764	1559220246346	OK	 
REQUEST	61		Conector IMS HttpCode 200	1559220244870	1559220246513	OK	 
REQUEST	26		Conector IMS HttpCode 400	1559220245284	1559220246792	OK	 
REQUEST	50		Conector IMS HttpCode 400	1559220245358	1559220246854	OK	 
REQUEST	82		Conector IMS HttpCode 400	1559220245489	1559220247011	OK	 
REQUEST	20		Conector IMS HttpCode 200 Redirect 1	1559220245208	1559220247206	OK	 
REQUEST	75		Conector IMS HttpCode 400 Redirect 1	1559220245298	1559220247282	OK	 
REQUEST	99		Conector IMS HttpCode 400 Redirect 1	1559220245300	1559220247291	OK	 
REQUEST	54		Conector IMS HttpCode 400 Redirect 1	1559220245302	1559220247293	OK	 
REQUEST	31		Conector IMS HttpCode 200	1559220245714	1559220247324	OK	 
REQUEST	60		Conector IMS HttpCode 400 Redirect 1	1559220245126	1559220247359	OK	 
REQUEST	62		Conector IMS HttpCode 200 Redirect 1	1559220245223	1559220247463	OK	 
USER	Cenários de Testes Funcionais Conector IMS	62	END	1559220232574	1559220247464
REQUEST	6		Conector IMS HttpCode 200 Redirect 1	1559220245254	1559220247522	OK	 
REQUEST	52		Conector IMS HttpCode 200 Redirect 1	1559220245290	1559220247537	OK	 
USER	Cenários de Testes Funcionais Conector IMS	52	END	1559220232563	1559220247538
REQUEST	12		Conector IMS HttpCode 400 Redirect 1	1559220245491	1559220247546	OK	 
REQUEST	38		Conector IMS HttpCode 400 Redirect 1	1559220245340	1559220247580	OK	 
REQUEST	46		Conector IMS HttpCode 200	1559220246026	1559220247620	OK	 
REQUEST	88		Conector IMS HttpCode 200	1559220246067	1559220247641	OK	 
REQUEST	74		Conector IMS HttpCode 200 Redirect 1	1559220245411	1559220247643	OK	 
REQUEST	28		Conector IMS HttpCode 400	1559220246073	1559220247644	OK	 
REQUEST	27		Conector IMS HttpCode 200	1559220246094	1559220247667	OK	 
REQUEST	19		Conector IMS HttpCode 400 Redirect 1	1559220245466	1559220247733	OK	 
REQUEST	56		Conector IMS HttpCode 200	1559220246137	1559220247738	OK	 
REQUEST	91		Conector IMS HttpCode 400 Redirect 1	1559220245615	1559220247754	OK	 
REQUEST	67		Conector IMS HttpCode 200	1559220246179	1559220247813	OK	 
REQUEST	42		Conector IMS HttpCode 400	1559220246278	1559220247898	OK	 
REQUEST	94		Conector IMS HttpCode 200 Redirect 1	1559220246029	1559220248002	OK	 
REQUEST	3		Conector IMS HttpCode 400 Redirect 1	1559220245955	1559220248026	OK	 
REQUEST	30		Conector IMS HttpCode 400 Redirect 1	1559220245962	1559220248030	OK	 
REQUEST	22		Conector IMS HttpCode 400 Redirect 1	1559220246022	1559220248068	OK	 
REQUEST	41		Conector IMS HttpCode 400 Redirect 1	1559220246024	1559220248073	OK	 
REQUEST	35		Conector IMS HttpCode 200 Redirect 1	1559220246114	1559220248182	OK	 
USER	Cenários de Testes Funcionais Conector IMS	35	END	1559220232558	1559220248183
REQUEST	8		Conector IMS HttpCode 400 Redirect 1	1559220246261	1559220248241	OK	 
REQUEST	34		Conector IMS HttpCode 400 Redirect 1	1559220245989	1559220248273	OK	 
REQUEST	11		Conector IMS HttpCode 400 Redirect 1	1559220246048	1559220248310	OK	 
REQUEST	69		Conector IMS HttpCode 400 Redirect 1	1559220246033	1559220248434	OK	 
REQUEST	86		Conector IMS HttpCode 200 Redirect 1	1559220246118	1559220248466	OK	 
REQUEST	63		Conector IMS HttpCode 200 Redirect 1	1559220246128	1559220248468	OK	 
REQUEST	66		Conector IMS HttpCode 200 Redirect 1	1559220246142	1559220248482	OK	 
REQUEST	14		Conector IMS HttpCode 400 Redirect 1	1559220246263	1559220248576	OK	 
REQUEST	61		Conector IMS HttpCode 200 Redirect 1	1559220246513	1559220248625	OK	 
USER	Cenários de Testes Funcionais Conector IMS	61	END	1559220232574	1559220248625
REQUEST	18		Conector IMS HttpCode 400 Redirect 1	1559220246346	1559220248635	OK	 
REQUEST	20		Conector IMS HttpCode 200	1559220247206	1559220248845	OK	 
REQUEST	26		Conector IMS HttpCode 400 Redirect 1	1559220246792	1559220248887	OK	 
REQUEST	60		Conector IMS HttpCode 400	1559220247359	1559220248891	OK	 
REQUEST	75		Conector IMS HttpCode 200	1559220247282	1559220248908	OK	 
REQUEST	99		Conector IMS HttpCode 200	1559220247291	1559220248909	OK	 
REQUEST	54		Conector IMS HttpCode 400	1559220247293	1559220248911	OK	 
REQUEST	6		Conector IMS HttpCode 200	1559220247523	1559220249070	OK	 
REQUEST	82		Conector IMS HttpCode 400 Redirect 1	1559220247011	1559220249084	OK	 
REQUEST	12		Conector IMS HttpCode 400	1559220247546	1559220249085	OK	 
REQUEST	50		Conector IMS HttpCode 400 Redirect 1	1559220246854	1559220249135	OK	 
REQUEST	38		Conector IMS HttpCode 400	1559220247580	1559220249175	OK	 
REQUEST	74		Conector IMS HttpCode 200	1559220247643	1559220249189	OK	 
REQUEST	19		Conector IMS HttpCode 200	1559220247733	1559220249228	OK	 
REQUEST	91		Conector IMS HttpCode 200	1559220247755	1559220249248	OK	 
REQUEST	31		Conector IMS HttpCode 200 Redirect 1	1559220247324	1559220249290	OK	 
USER	Cenários de Testes Funcionais Conector IMS	31	END	1559220232557	1559220249291
REQUEST	94		Conector IMS HttpCode 200	1559220248003	1559220249534	OK	 
REQUEST	3		Conector IMS HttpCode 400	1559220248026	1559220249535	OK	 
REQUEST	30		Conector IMS HttpCode 400	1559220248031	1559220249544	OK	 
REQUEST	22		Conector IMS HttpCode 400	1559220248069	1559220249585	OK	 
REQUEST	41		Conector IMS HttpCode 200	1559220248073	1559220249594	OK	 
REQUEST	46		Conector IMS HttpCode 200 Redirect 1	1559220247620	1559220249599	OK	 
REQUEST	88		Conector IMS HttpCode 200 Redirect 1	1559220247641	1559220249634	OK	 
USER	Cenários de Testes Funcionais Conector IMS	88	END	1559220232593	1559220249634
REQUEST	27		Conector IMS HttpCode 200 Redirect 1	1559220247667	1559220249652	OK	 
USER	Cenários de Testes Funcionais Conector IMS	27	END	1559220232556	1559220249652
REQUEST	8		Conector IMS HttpCode 400	1559220248241	1559220249734	OK	 
REQUEST	34		Conector IMS HttpCode 200	1559220248274	1559220249746	OK	 
REQUEST	11		Conector IMS HttpCode 400	1559220248311	1559220249775	OK	 
REQUEST	28		Conector IMS HttpCode 400 Redirect 1	1559220247644	1559220249796	OK	 
REQUEST	69		Conector IMS HttpCode 200	1559220248435	1559220249825	OK	 
REQUEST	86		Conector IMS HttpCode 200	1559220248466	1559220249829	OK	 
REQUEST	63		Conector IMS HttpCode 200	1559220248468	1559220249832	OK	 
REQUEST	56		Conector IMS HttpCode 200 Redirect 1	1559220247738	1559220249841	OK	 
USER	Cenários de Testes Funcionais Conector IMS	56	END	1559220232568	1559220249841
REQUEST	66		Conector IMS HttpCode 200	1559220248483	1559220249852	OK	 
REQUEST	67		Conector IMS HttpCode 200 Redirect 1	1559220247814	1559220249875	OK	 
REQUEST	42		Conector IMS HttpCode 400 Redirect 1	1559220247898	1559220249897	OK	 
REQUEST	14		Conector IMS HttpCode 400	1559220248576	1559220249956	OK	 
REQUEST	18		Conector IMS HttpCode 200	1559220248635	1559220250007	OK	 
REQUEST	26		Conector IMS HttpCode 200	1559220248887	1559220250197	OK	 
REQUEST	82		Conector IMS HttpCode 200	1559220249084	1559220250405	OK	 
REQUEST	50		Conector IMS HttpCode 200	1559220249135	1559220250457	OK	 
REQUEST	20		Conector IMS HttpCode 200 Redirect 1	1559220248845	1559220250565	OK	 
USER	Cenários de Testes Funcionais Conector IMS	20	END	1559220232553	1559220250565
REQUEST	99		Conector IMS HttpCode 200 Redirect 1	1559220248909	1559220250761	OK	 
REQUEST	6		Conector IMS HttpCode 200 Redirect 1	1559220249070	1559220250948	OK	 
USER	Cenários de Testes Funcionais Conector IMS	6	END	1559220232463	1559220250948
REQUEST	60		Conector IMS HttpCode 400 Redirect 1	1559220248891	1559220251008	OK	 
REQUEST	75		Conector IMS HttpCode 200 Redirect 1	1559220248908	1559220251016	OK	 
REQUEST	12		Conector IMS HttpCode 400 Redirect 1	1559220249086	1559220251034	OK	 
REQUEST	54		Conector IMS HttpCode 400 Redirect 1	1559220248911	1559220251046	OK	 
REQUEST	46		Conector IMS HttpCode 200	1559220249600	1559220251183	OK	 
REQUEST	19		Conector IMS HttpCode 200 Redirect 1	1559220249228	1559220251357	OK	 
REQUEST	38		Conector IMS HttpCode 400 Redirect 1	1559220249175	1559220251441	OK	 
REQUEST	74		Conector IMS HttpCode 200 Redirect 1	1559220249189	1559220251458	OK	 
USER	Cenários de Testes Funcionais Conector IMS	74	END	1559220232586	1559220251458
REQUEST	28		Conector IMS HttpCode 200	1559220249797	1559220251471	OK	 
REQUEST	42		Conector IMS HttpCode 200	1559220249897	1559220251606	OK	 
REQUEST	91		Conector IMS HttpCode 200 Redirect 1	1559220249248	1559220251626	OK	 
REQUEST	3		Conector IMS HttpCode 400 Redirect 1	1559220249535	1559220251738	OK	 
REQUEST	67		Conector IMS HttpCode 200	1559220249875	1559220251810	OK	 
REQUEST	30		Conector IMS HttpCode 400 Redirect 1	1559220249544	1559220251837	OK	 
REQUEST	94		Conector IMS HttpCode 200 Redirect 1	1559220249534	1559220251897	OK	 
USER	Cenários de Testes Funcionais Conector IMS	94	END	1559220232595	1559220251898
REQUEST	41		Conector IMS HttpCode 200 Redirect 1	1559220249594	1559220252004	OK	 
REQUEST	22		Conector IMS HttpCode 400 Redirect 1	1559220249585	1559220252141	OK	 
REQUEST	69		Conector IMS HttpCode 200 Redirect 1	1559220249825	1559220252275	OK	 
REQUEST	11		Conector IMS HttpCode 400 Redirect 1	1559220249776	1559220252450	OK	 
REQUEST	8		Conector IMS HttpCode 400 Redirect 1	1559220249734	1559220252473	OK	 
REQUEST	86		Conector IMS HttpCode 200 Redirect 1	1559220249830	1559220252513	OK	 
USER	Cenários de Testes Funcionais Conector IMS	86	END	1559220232592	1559220252513
REQUEST	34		Conector IMS HttpCode 200 Redirect 1	1559220249746	1559220252557	OK	 
REQUEST	18		Conector IMS HttpCode 200 Redirect 1	1559220250007	1559220252725	OK	 
REQUEST	63		Conector IMS HttpCode 200 Redirect 1	1559220249832	1559220252733	OK	 
USER	Cenários de Testes Funcionais Conector IMS	63	END	1559220232578	1559220252733
REQUEST	66		Conector IMS HttpCode 200 Redirect 1	1559220249852	1559220252741	OK	 
USER	Cenários de Testes Funcionais Conector IMS	66	END	1559220232579	1559220252741
REQUEST	14		Conector IMS HttpCode 400 Redirect 1	1559220249956	1559220252901	OK	 
REQUEST	99		Conector IMS HttpCode 200	1559220250761	1559220252958	OK	 
REQUEST	19		Conector IMS HttpCode 200	1559220251357	1559220253097	OK	 
REQUEST	26		Conector IMS HttpCode 200 Redirect 1	1559220250197	1559220253110	OK	 
REQUEST	12		Conector IMS HttpCode 200	1559220251034	1559220253126	OK	 
REQUEST	75		Conector IMS HttpCode 200	1559220251017	1559220253161	OK	 
REQUEST	60		Conector IMS HttpCode 200	1559220251009	1559220253198	OK	 
REQUEST	54		Conector IMS HttpCode 200	1559220251046	1559220253206	OK	 
REQUEST	82		Conector IMS HttpCode 200 Redirect 1	1559220250406	1559220253212	OK	 
REQUEST	50		Conector IMS HttpCode 200 Redirect 1	1559220250457	1559220253260	OK	 
REQUEST	91		Conector IMS HttpCode 200	1559220251627	1559220253294	OK	 
REQUEST	3		Conector IMS HttpCode 200	1559220251739	1559220253338	OK	 
REQUEST	38		Conector IMS HttpCode 200	1559220251441	1559220253397	OK	 
REQUEST	46		Conector IMS HttpCode 200 Redirect 1	1559220251184	1559220253401	OK	 
USER	Cenários de Testes Funcionais Conector IMS	46	END	1559220232561	1559220253402
REQUEST	30		Conector IMS HttpCode 200	1559220251838	1559220253460	OK	 
REQUEST	41		Conector IMS HttpCode 200	1559220252005	1559220253486	OK	 
REQUEST	28		Conector IMS HttpCode 200 Redirect 1	1559220251472	1559220253508	OK	 
REQUEST	22		Conector IMS HttpCode 200	1559220252142	1559220253563	OK	 
REQUEST	11		Conector IMS HttpCode 200	1559220252451	1559220253564	OK	 
REQUEST	69		Conector IMS HttpCode 200	1559220252275	1559220253574	OK	 
REQUEST	8		Conector IMS HttpCode 200	1559220252474	1559220253602	OK	 
REQUEST	34		Conector IMS HttpCode 200	1559220252558	1559220253626	OK	 
REQUEST	18		Conector IMS HttpCode 200	1559220252725	1559220253685	OK	 
REQUEST	67		Conector IMS HttpCode 200 Redirect 1	1559220251810	1559220253776	OK	 
USER	Cenários de Testes Funcionais Conector IMS	67	END	1559220232579	1559220253776
REQUEST	42		Conector IMS HttpCode 200 Redirect 1	1559220251606	1559220253813	OK	 
REQUEST	14		Conector IMS HttpCode 200	1559220252901	1559220253818	OK	 
REQUEST	26		Conector IMS HttpCode 200	1559220253110	1559220253975	OK	 
REQUEST	82		Conector IMS HttpCode 200	1559220253213	1559220254051	OK	 
REQUEST	50		Conector IMS HttpCode 200	1559220253260	1559220254097	OK	 
REQUEST	99		Conector IMS HttpCode 200 Redirect 1	1559220252958	1559220254305	OK	 
USER	Cenários de Testes Funcionais Conector IMS	99	END	1559220232598	1559220254306
REQUEST	12		Conector IMS HttpCode 200 Redirect 1	1559220253126	1559220254361	OK	 
REQUEST	19		Conector IMS HttpCode 200 Redirect 1	1559220253097	1559220254365	OK	 
USER	Cenários de Testes Funcionais Conector IMS	19	END	1559220232553	1559220254366
REQUEST	60		Conector IMS HttpCode 200 Redirect 1	1559220253199	1559220254508	OK	 
REQUEST	91		Conector IMS HttpCode 200 Redirect 1	1559220253294	1559220254602	OK	 
USER	Cenários de Testes Funcionais Conector IMS	91	END	1559220232594	1559220254602
REQUEST	28		Conector IMS HttpCode 200	1559220253508	1559220254609	OK	 
REQUEST	54		Conector IMS HttpCode 200 Redirect 1	1559220253206	1559220254661	OK	 
REQUEST	38		Conector IMS HttpCode 200 Redirect 1	1559220253397	1559220254666	OK	 
REQUEST	75		Conector IMS HttpCode 200 Redirect 1	1559220253161	1559220254699	OK	 
USER	Cenários de Testes Funcionais Conector IMS	75	END	1559220232587	1559220254699
REQUEST	30		Conector IMS HttpCode 200 Redirect 1	1559220253460	1559220254802	OK	 
REQUEST	3		Conector IMS HttpCode 200 Redirect 1	1559220253339	1559220254808	OK	 
REQUEST	41		Conector IMS HttpCode 200 Redirect 1	1559220253486	1559220254869	OK	 
USER	Cenários de Testes Funcionais Conector IMS	41	END	1559220232559	1559220254869
REQUEST	69		Conector IMS HttpCode 200 Redirect 1	1559220253574	1559220254921	OK	 
USER	Cenários de Testes Funcionais Conector IMS	69	END	1559220232580	1559220254922
REQUEST	42		Conector IMS HttpCode 200	1559220253813	1559220254935	OK	 
REQUEST	8		Conector IMS HttpCode 200 Redirect 1	1559220253602	1559220254959	OK	 
REQUEST	11		Conector IMS HttpCode 200 Redirect 1	1559220253564	1559220254966	OK	 
REQUEST	34		Conector IMS HttpCode 200 Redirect 1	1559220253626	1559220254990	OK	 
USER	Cenários de Testes Funcionais Conector IMS	34	END	1559220232558	1559220254990
REQUEST	22		Conector IMS HttpCode 200 Redirect 1	1559220253563	1559220254995	OK	 
REQUEST	18		Conector IMS HttpCode 200 Redirect 1	1559220253685	1559220255124	OK	 
USER	Cenários de Testes Funcionais Conector IMS	18	END	1559220232553	1559220255124
REQUEST	14		Conector IMS HttpCode 200 Redirect 1	1559220253818	1559220255201	OK	 
REQUEST	12		Conector IMS HttpCode 200	1559220254362	1559220255245	OK	 
REQUEST	60		Conector IMS HttpCode 200	1559220254508	1559220255386	OK	 
REQUEST	26		Conector IMS HttpCode 200 Redirect 1	1559220253975	1559220255448	OK	 
USER	Cenários de Testes Funcionais Conector IMS	26	END	1559220232556	1559220255448
REQUEST	82		Conector IMS HttpCode 200 Redirect 1	1559220254052	1559220255493	OK	 
USER	Cenários de Testes Funcionais Conector IMS	82	END	1559220232590	1559220255493
REQUEST	50		Conector IMS HttpCode 200 Redirect 1	1559220254097	1559220255500	OK	 
USER	Cenários de Testes Funcionais Conector IMS	50	END	1559220232562	1559220255500
REQUEST	54		Conector IMS HttpCode 200	1559220254661	1559220255504	OK	 
REQUEST	38		Conector IMS HttpCode 200	1559220254666	1559220255515	OK	 
REQUEST	30		Conector IMS HttpCode 200	1559220254802	1559220255564	OK	 
REQUEST	3		Conector IMS HttpCode 200	1559220254809	1559220255587	OK	 
REQUEST	28		Conector IMS HttpCode 200 Redirect 1	1559220254609	1559220255613	OK	 
USER	Cenários de Testes Funcionais Conector IMS	28	END	1559220232556	1559220255613
REQUEST	8		Conector IMS HttpCode 200	1559220254960	1559220255633	OK	 
REQUEST	11		Conector IMS HttpCode 200	1559220254967	1559220255636	OK	 
REQUEST	22		Conector IMS HttpCode 200	1559220254995	1559220255642	OK	 
REQUEST	42		Conector IMS HttpCode 200 Redirect 1	1559220254936	1559220255740	OK	 
USER	Cenários de Testes Funcionais Conector IMS	42	END	1559220232559	1559220255740
REQUEST	14		Conector IMS HttpCode 200	1559220255202	1559220255832	OK	 
REQUEST	12		Conector IMS HttpCode 200 Redirect 1	1559220255245	1559220256027	OK	 
USER	Cenários de Testes Funcionais Conector IMS	12	END	1559220232470	1559220256027
REQUEST	54		Conector IMS HttpCode 200 Redirect 1	1559220255504	1559220256082	OK	 
USER	Cenários de Testes Funcionais Conector IMS	54	END	1559220232567	1559220256083
REQUEST	60		Conector IMS HttpCode 200 Redirect 1	1559220255386	1559220256085	OK	 
USER	Cenários de Testes Funcionais Conector IMS	60	END	1559220232573	1559220256085
REQUEST	38		Conector IMS HttpCode 200 Redirect 1	1559220255515	1559220256087	OK	 
USER	Cenários de Testes Funcionais Conector IMS	38	END	1559220232558	1559220256088
REQUEST	3		Conector IMS HttpCode 200 Redirect 1	1559220255587	1559220256167	OK	 
USER	Cenários de Testes Funcionais Conector IMS	3	END	1559220232456	1559220256167
REQUEST	30		Conector IMS HttpCode 200 Redirect 1	1559220255564	1559220256188	OK	 
USER	Cenários de Testes Funcionais Conector IMS	30	END	1559220232557	1559220256188
REQUEST	11		Conector IMS HttpCode 200 Redirect 1	1559220255636	1559220256196	OK	 
USER	Cenários de Testes Funcionais Conector IMS	11	END	1559220232465	1559220256196
REQUEST	22		Conector IMS HttpCode 200 Redirect 1	1559220255642	1559220256199	OK	 
USER	Cenários de Testes Funcionais Conector IMS	22	END	1559220232554	1559220256200
REQUEST	8		Conector IMS HttpCode 200 Redirect 1	1559220255633	1559220256206	OK	 
USER	Cenários de Testes Funcionais Conector IMS	8	END	1559220232464	1559220256207
REQUEST	14		Conector IMS HttpCode 200 Redirect 1	1559220255832	1559220256245	OK	 
USER	Cenários de Testes Funcionais Conector IMS	14	END	1559220232545	1559220256245
